Vehicle_ID,Vehicle_Type,Speed_km_h,Position_X,Position_Y,Vehicle_Priority,Communication_Mode,Slice_ID,Slice_Type,Requested_Bandwidth_Mbps,Allocated_Bandwidth_Mbps,Latency_ms,Energy_Consumption_W,AI_Optimization_Score,Vehicle_Mobility_Index,Congestion_Level,Signal_Strength_dBm,Traffic_Density,Weather_Condition,Throughput_Mbps,AI_Decision_Time_ms,Network_Stability_Index,Packet_Loss_Rate_%,Throughput_Efficiency,Time_Stamp,Time_of_Day
216,Sedan,72.9853652119736,539.4265145762364,107.64242183346384,High,V2V,8,mMTC,93.8739021926602,86.29978985364497,12.72229384040999,18.58805240308048,0.5297980965593199,0.7001560751097847,1,-106.48682836815327,36,Fog,58.930097770849116,6.280294324568036,0.6908215267230471,2.555493066283315,0.8483489192112954,2023-01-01 03:35:00,Night
217,Motorcycle,53.34882012833142,860.7020325421499,647.0350245670871,Medium,V2V,5,eMBB,74.07737217617537,82.42449895827946,3.824236128757969,33.15108972537713,0.5996901154944613,0.7096776848630965,4,-115.10576149508243,46,Fog,69.19184209298535,9.973149527474234,0.9755651590098866,2.6171842484763825,0.5508931961856978,2023-01-01 03:36:00,Evening
218,Sedan,89.08439245077382,97.6099982297075,755.7674009492923,Low,V2V,5,mMTC,45.58558730352427,56.96006007803015,9.663010500845747,17.418647858368928,0.6777900538272124,0.17626562861986983,8,-65.48360178025362,89,Fog,61.45812628054753,6.293127981886244,0.5997626136912226,4.012663536443084,0.854677336756092,2023-01-01 03:37:00,Night
219,Motorcycle,27.399750284233303,240.4455636759093,321.5497080127121,Medium,V2V,5,eMBB,29.150051449899745,19.058869091827503,1.6252067182287897,15.456468277687886,0.8803919491616754,0.8729833927444574,8,-68.32190966386844,97,Rain,90.01418262131907,9.897441691895331,0.8005757703939244,2.8990001244872183,0.6174821845780768,2023-01-01 03:38:00,Night
220,Truck,7.014958468425241,406.5383138870131,489.67306551656185,High,V2I,7,mMTC,34.38237888225092,91.28313400497602,34.05024327349338,43.19065000741333,0.6573775560297732,0.4964335056570277,6,-103.15247693944488,84,Clear,43.61788389636336,8.06726241528116,0.8681464214705974,4.3780491282125125,0.8827748383971143,2023-01-01 03:39:00,Night
221,Truck,35.991527696767946,865.8414754199422,945.7113649836585,Medium,V2V,2,mMTC,45.696706754383875,61.042993876177455,29.823738037596414,42.28025075600086,0.8817014887098942,0.6721934110790563,1,-90.72915889028585,13,Snow,90.08214649551051,4.076495073089313,0.5660618964117721,0.8445763932123626,0.9732352767118793,2023-01-01 03:40:00,Evening
222,Truck,56.91703978421163,938.8833150705669,945.5435621759694,Low,V2I,1,mMTC,76.60819933933104,77.67271622361012,49.4098604468938,19.784550702580297,0.7489069347405031,0.44118546084752386,9,-100.51714610061316,28,Snow,61.09166874520525,14.424258705266837,0.6334642474856522,4.555108994482403,0.6912113388021233,2023-01-01 03:41:00,Morning
223,SUV,20.16240626312143,992.724619593628,307.5027744634301,Emergency,V2I,4,mMTC,13.613920570389546,9.951959780206792,38.375881268001244,8.857272378625257,0.6046592830774336,0.35334881621386593,5,-73.39634547165315,32,Clear,22.258519015158523,4.835457322238634,0.5965150364263034,4.698779642379526,0.7716441308156834,2023-01-01 03:42:00,Night
224,Motorcycle,42.57567475876664,959.1934864585215,809.9878750170902,Emergency,V2I,5,URLLC,83.28533275699839,85.71428403541842,13.06578545692171,27.391497831050767,0.8884933948041709,0.5559842205242561,6,-106.06929809010613,45,Fog,34.17249335483807,19.757248661759046,0.7955804255667718,4.758063701233097,0.6676442374231917,2023-01-01 03:43:00,Night
225,SUV,47.997962195228226,5.941755844354413,593.9440528068588,Medium,V2V,7,mMTC,78.232143842276,67.41459791691636,35.686723511218105,25.30646086040445,0.861099483151644,0.8136974839695379,4,-71.27283679026085,59,Fog,53.453239453451225,18.683764923848386,0.506068023834811,2.050159475760342,0.5172215012755967,2023-01-01 03:44:00,Evening
226,SUV,6.887021242592826,47.70834145387204,975.48449335038,High,V2V,1,eMBB,54.94749877739324,66.68824007782072,1.596415918694892,44.14284896579476,0.5180122408777963,0.6121309380424405,6,-109.20635108143713,46,Clear,14.055056401617186,19.472124699590825,0.7041137663400338,4.200177311683429,0.5395520832461667,2023-01-01 03:45:00,Afternoon
227,Sedan,69.99686978210454,147.60681915758866,477.6135697110965,High,V2V,9,URLLC,45.97001440878528,14.910111713426934,49.321724295818534,29.612134622945103,0.8674714366592551,0.6224355994157131,3,-102.50618516336633,93,Rain,67.46008205945024,12.052131824096215,0.7813258768425075,4.312419245803101,0.723833909851169,2023-01-01 03:46:00,Afternoon
228,SUV,106.1212113565545,348.8620967702731,774.7068680155616,Emergency,V2V,4,URLLC,20.142734693656557,69.15769564032927,31.107330083094624,47.424714662002714,0.8342840781242054,0.35329509002797466,9,-66.68399236624823,61,Snow,62.20228980276299,3.177194047099613,0.8775905895923316,1.9195943424978874,0.9998456541684289,2023-01-01 03:47:00,Morning
229,Sedan,18.20914955436629,829.9180309869587,768.137129614871,Low,V2I,6,URLLC,36.07314183236517,11.897352330853773,6.863838005536012,26.75055923603233,0.6877452406042385,0.2873335614581124,5,-102.84415440411581,10,Rain,56.23414398368397,19.47570919125604,0.5472717252993531,0.5643091481467444,0.9451091622685166,2023-01-01 03:48:00,Afternoon
230,Sedan,71.73696160818169,892.6561953354804,497.43286763307617,Medium,V2V,1,URLLC,19.866526602017018,10.024336270808899,25.427441444015038,35.02811986469736,0.814689756213087,0.602424692262722,7,-65.35061464068727,20,Fog,65.18600662206607,4.556861990999167,0.7282513663950537,1.8489559733973333,0.6363809384372605,2023-01-01 03:49:00,Afternoon
231,SUV,79.76870458930155,186.83440629458303,795.6301142973078,Medium,V2V,9,URLLC,83.69960637408289,34.281313835161946,47.09010303451508,26.5868335505573,0.5757794821190119,0.21676355774252942,8,-111.87601688867541,96,Fog,88.36531259633749,13.587250151298639,0.8550081065478614,0.12497987400182813,0.97660400213692,2023-01-01 03:50:00,Afternoon
232,Motorcycle,50.3201616503146,619.6641516197087,261.0403333069965,Emergency,V2V,4,mMTC,55.84040767523156,7.085267118006055,42.63530318799619,19.450161954684763,0.7938634241782003,0.4571742168720919,4,-82.09549179955997,92,Fog,22.704970555230418,1.0832124310408822,0.7142752833546615,1.7976877076803806,0.6298927096079594,2023-01-01 03:51:00,Morning
233,Motorcycle,84.1317104837124,917.3619850652766,122.25303629022888,High,V2V,5,mMTC,32.210810193551886,19.36627033491775,15.6470296749972,6.2355156623429036,0.586326585627784,0.29981378350723775,7,-103.28256174587571,76,Clear,85.50423793058178,16.398791495216557,0.5921338036641155,0.9211472896636006,0.9542005236456448,2023-01-01 03:52:00,Afternoon
234,Motorcycle,49.28778521892144,463.73173593132077,425.16374465531624,Medium,V2X,8,mMTC,11.62804136688693,70.3514068369504,20.411173323156984,40.69984527442108,0.5564184606901832,0.664594138044464,4,-100.75233999163045,54,Fog,8.832724754247781,11.014115260984457,0.6012879334846299,0.10186463780574262,0.5875407447188032,2023-01-01 03:53:00,Afternoon
235,Motorcycle,60.55647455729219,103.54357195278396,943.6306566335847,High,V2X,6,eMBB,57.15288718054678,80.14329232187956,42.82434839350616,45.6412266479153,0.600396005915907,0.5281242407969909,5,-69.98606200773119,73,Fog,65.46583369808835,6.142358360285806,0.654749407041622,1.2696241436924085,0.9659730179165813,2023-01-01 03:54:00,Evening
236,Motorcycle,0.8823653465312375,457.81365008462495,500.74460820252875,High,V2V,3,eMBB,77.68783865603177,21.15692791191594,45.10056826435478,38.01161021567585,0.5606878453868089,0.1802285390091897,8,-85.6317130385341,56,Snow,68.99272606325701,3.2330514972655955,0.6519456899575976,4.323051720515963,0.6130294946819386,2023-01-01 03:55:00,Evening
237,SUV,83.00641369616265,375.79490228805724,635.259138646927,Emergency,V2V,8,mMTC,78.98444070636718,79.0967787353444,45.81525511336173,17.256196743254414,0.5618667318295651,0.5479132973671769,5,-106.88375628653404,83,Fog,38.64913779123474,15.572219199908778,0.7078902385240516,4.381937944743799,0.5585327761628985,2023-01-01 03:56:00,Afternoon
238,SUV,79.36112147336694,577.657996066007,624.1624559078754,High,V2X,6,mMTC,29.298358378024282,48.247708606593676,47.446586726187356,41.762947877163896,0.9416390145597971,0.5812520862694925,4,-63.272734424319616,54,Rain,89.17372383231925,1.6051557592635028,0.9386179457278926,4.985525780281026,0.7862717354661444,2023-01-01 03:57:00,Night
239,Truck,4.6081052791613475,438.65868440710364,132.57286726953043,Low,V2X,2,URLLC,99.55558105344079,91.21051810693565,25.52656073431736,32.57880751173863,0.949550840834607,0.33254116487588437,1,-95.70587783822224,59,Clear,21.887855818700626,13.48418125920055,0.7066508684555379,1.28156946546106,0.6307892025886508,2023-01-01 03:58:00,Afternoon
240,Motorcycle,44.19001288741597,17.34592685371794,390.2968823772103,Low,V2I,5,mMTC,61.19019246313807,17.53780584578657,43.21443297768244,35.732323159982855,0.8670361380481384,0.3647338808427464,7,-67.23405935267974,95,Rain,85.42410387392418,18.645386028425804,0.889885653630763,1.816951350269357,0.5638733349682156,2023-01-01 03:59:00,Morning
241,SUV,117.4838208950001,993.9977334136712,706.9389729218748,Emergency,V2V,3,eMBB,39.88063330367193,9.820830406005761,18.001692460201664,7.982062682182631,0.8911347883730405,0.7998766592495298,7,-65.2869219132682,83,Snow,30.2236671394346,9.453698312676293,0.5978902964156714,2.0551519295637193,0.7065617726365683,2023-01-01 04:00:00,Morning
242,Truck,50.48838750823401,543.5402377305709,971.9900985807262,Medium,V2V,4,URLLC,45.35269723643327,81.05719151926617,42.06722956824276,31.182568786796804,0.6800391984948979,0.18945144221312793,5,-94.89875455018719,74,Snow,62.4444062837673,5.197050416705256,0.9416403762445504,3.7907620138108853,0.9718946661361122,2023-01-01 04:01:00,Morning
243,Motorcycle,60.233448615821004,473.63075548460955,168.01773829702614,High,V2V,9,mMTC,21.19931643140989,37.57869908050679,18.025771848266235,30.251620365069826,0.771999574518382,0.8743967499641585,5,-95.18356900362721,23,Clear,27.052848990587844,2.198469892650573,0.8468769815022227,1.5160226446235936,0.9621753008332128,2023-01-01 04:02:00,Evening
244,Sedan,109.19161897916622,954.6173715040541,410.44189033911624,Low,V2I,3,URLLC,54.40202635117658,46.14531729838606,30.80757824345537,34.77506368534942,0.9073586797406177,0.27105756187753094,6,-86.83232382339222,66,Fog,79.35972466390669,5.95930504989429,0.850199686284834,4.010459566436704,0.5122087793300079,2023-01-01 04:03:00,Evening
245,Truck,86.07142510389077,155.86036758707712,95.09379980272936,Emergency,V2I,5,mMTC,77.79658940265617,51.061460523091846,23.954781963734202,39.72342164757112,0.7445637584019875,0.2934128431754848,9,-81.78584700838235,41,Snow,17.84237334549291,11.034286893964113,0.5194846122726177,4.286821801487592,0.8196634317153518,2023-01-01 04:04:00,Evening
246,SUV,69.84841573490682,189.23760254524825,242.37645964925602,Emergency,V2V,8,mMTC,46.84690877418346,79.26500551874877,44.75402077248059,23.208557850303112,0.8684785737092321,0.41285235978477075,8,-116.72901334386067,57,Fog,58.938783878918805,17.94395785328591,0.8326551586059847,4.719243121510445,0.7789296906237859,2023-01-01 04:05:00,Night
247,Sedan,95.73656176092871,808.0147490627835,376.75934332615026,High,V2V,9,URLLC,88.01673917653297,11.840034268160245,4.259523513660012,11.973837100539093,0.7117070517018431,0.8584376903521844,8,-115.93956995012644,56,Snow,87.07385090945905,14.278281108690491,0.5120692773616655,1.4756392653651031,0.859424733546849,2023-01-01 04:06:00,Morning
248,Sedan,103.72395197471678,260.83108002500876,540.6432479523504,Emergency,V2I,7,URLLC,52.90771402180856,54.60118403802866,47.49086442751835,46.574073091842564,0.6731215414082503,0.81675132464164,8,-104.96775555468733,30,Fog,14.141701880947245,14.497305372426707,0.7529263955721732,2.6446061635733122,0.6852481995278714,2023-01-01 04:07:00,Evening
249,Sedan,54.82656860847202,799.227106291527,230.56688223908094,Medium,V2I,4,eMBB,91.05488419597424,43.75114152661625,23.642630241185522,39.94564014397677,0.9234368127571648,0.6972941376839878,2,-94.08526338282667,96,Fog,92.04858390169753,9.807044889180668,0.6809513814052678,2.9266515909995516,0.7317940070035773,2023-01-01 04:08:00,Night
250,Truck,57.013003791820246,271.53348290850255,227.56266117868574,High,V2I,9,mMTC,73.28833884949947,35.62522763877074,24.588256121129724,29.316596434990313,0.6663273044027425,0.735738294240976,5,-80.70841512579263,34,Rain,44.96792297177083,17.963920643811875,0.646499335984426,1.0248356158811671,0.594413257986722,2023-01-01 04:09:00,Night
251,SUV,46.32611227822029,33.187630225001485,777.8299791402038,Medium,V2I,2,eMBB,14.950873143042411,36.3318098578482,41.563032399203514,20.953821752435317,0.7378019068396138,0.5173563137694323,9,-108.2262222616948,21,Clear,11.303252591037632,17.42245283799726,0.7835603962969777,4.031419918706659,0.8505383588664228,2023-01-01 04:10:00,Night
252,Sedan,116.00473680221526,517.014723886716,962.6416629468813,Low,V2V,2,eMBB,16.03157182362864,88.73066791272096,33.642916921959525,49.278690480789116,0.554066850995006,0.8239861155419383,10,-101.68506942572814,15,Rain,93.6993934437347,5.73610526856302,0.8139273491660055,4.626642600839558,0.9145559986833396,2023-01-01 04:11:00,Evening
253,Motorcycle,83.65995051484205,196.68643412686137,323.6129677514562,Low,V2V,4,mMTC,82.00957606748902,29.130127007299404,47.73178892299407,9.205554629999922,0.7549478951435291,0.20185756848223957,5,-95.54140394038686,30,Rain,53.86590635702178,10.707761616001193,0.9994248733791407,1.0296970119248348,0.569349482487216,2023-01-01 04:12:00,Afternoon
254,Sedan,9.986767944968676,757.8462929324711,687.9920186356802,Low,V2I,2,mMTC,42.11413412112106,45.91572485982662,27.784192772264017,47.057671447004495,0.8028535266984732,0.5336149320190681,4,-103.23064793178338,54,Fog,41.12758832060195,4.604376465272317,0.5234892522862371,4.140712030129845,0.6215663552368587,2023-01-01 04:13:00,Morning
255,Sedan,103.55515479756221,641.1996332321481,258.08046135792074,Low,V2I,3,eMBB,27.032056639371092,49.3522112965068,28.373938748063473,23.18659872269659,0.6953282915910021,0.7572141923782335,4,-96.88350386463753,50,Clear,74.53965713729752,9.830091447305218,0.5397582772819314,1.422583415662089,0.7679630001623299,2023-01-01 04:14:00,Morning
256,Truck,57.66719290035217,923.6026679779178,927.952254965632,Emergency,V2V,5,eMBB,87.87884328945302,69.78774033445309,48.61343060736687,9.357054941864419,0.8233504648326158,0.5559454892403596,3,-112.34497661006559,72,Snow,7.481492542938762,18.329453902113958,0.5133813971771206,1.9206510714628429,0.7045017762007806,2023-01-01 04:15:00,Morning
257,Truck,8.250468770698497,782.9883572657359,672.9023601653982,Medium,V2V,3,eMBB,98.49759996047005,51.70879029642548,46.3955693219445,22.062799745680305,0.7206674675303449,0.7516859949080457,8,-119.08786768698319,19,Rain,59.53497207197129,13.864030462190273,0.7513247426716987,0.39990875272923365,0.6416651063698131,2023-01-01 04:16:00,Evening
258,SUV,65.96607061959733,180.77595484072683,802.67685463757,Emergency,V2I,1,mMTC,82.78734117171362,60.91094651219916,11.225955140342455,38.73444699874647,0.7131451604418942,0.2336679807798306,5,-108.17005919406719,30,Clear,61.82960880084681,2.9625034012457965,0.5110289568970671,4.601381593383992,0.7394589527643763,2023-01-01 04:17:00,Evening
259,Motorcycle,50.05971347708425,800.1582366647964,49.354043199164806,Emergency,V2V,3,URLLC,75.26165623738424,40.894777008019815,16.04029491991595,24.1147792104243,0.7113244253227717,0.13085556574304782,5,-103.65023831046116,89,Rain,61.05492019124251,14.399865284403578,0.716778533611802,0.8792935701658208,0.5438349672435094,2023-01-01 04:18:00,Morning
260,Truck,105.32992858351498,641.7370448140233,598.5059682406246,Low,V2V,6,mMTC,10.086270379890522,69.67549730852927,31.64160323648205,27.18659608340284,0.9297857049401833,0.5469359976178996,1,-72.60846717073028,78,Rain,56.39050785232521,17.67775270735664,0.9382981385522153,0.23376911438795125,0.6773872864126663,2023-01-01 04:19:00,Afternoon
261,Sedan,24.479352433126486,668.951641760625,527.6123313583822,Medium,V2I,3,eMBB,19.53765336094041,46.92666206527169,47.02937523517873,42.055675542403634,0.8638421821439644,0.6577268951182933,10,-74.90259446022202,3,Rain,38.28971269273615,13.70252081497237,0.9951434353098529,1.830838711066417,0.7216822516243944,2023-01-01 04:20:00,Morning
262,SUV,99.17575313906195,832.2628859701488,292.996906911532,High,V2I,9,URLLC,70.38494126680638,25.044180263864163,28.60448426638598,32.69845986918385,0.7283330768515281,0.5446919968048953,10,-76.42195132409844,48,Rain,79.15334785211463,1.6653727082893028,0.9234998720244081,2.4519649029325423,0.5404048490447513,2023-01-01 04:21:00,Night
263,Sedan,66.92264294225433,573.8240691889403,262.42998505731805,High,V2I,3,mMTC,46.860805377796424,78.52371966272543,36.908324827462295,35.06361749222289,0.8193562116487726,0.39098639380493283,8,-62.37487148051334,19,Rain,82.65917775978822,1.450720907116179,0.6906734519703678,2.322048489922478,0.9542573594496513,2023-01-01 04:22:00,Morning
264,Sedan,6.553236385616286,466.0035143530129,580.0248023169697,High,V2V,3,URLLC,11.752779188767095,73.89069537745699,5.6059355325415705,11.930787427565324,0.9118577645239662,0.6781665369091622,2,-95.43537218986123,81,Clear,16.81596035827308,1.1572155939132638,0.7306906174328397,2.0508728814696298,0.5645497626229063,2023-01-01 04:23:00,Night
265,Truck,116.62143615905816,636.641035358728,706.4856350072251,Medium,V2V,3,URLLC,76.67826998788483,61.47411311327674,26.608583826980645,16.360483815019034,0.7279872778581665,0.8441900912749171,8,-113.7347646792824,57,Fog,74.44781418726562,16.003477737110288,0.5760024581697889,4.090539980223927,0.776816705976435,2023-01-01 04:24:00,Afternoon
266,SUV,61.51382929238399,297.95742895835906,33.17275703518896,Low,V2V,5,eMBB,47.68885683647125,51.975249193381636,8.232481445627474,23.506558418636825,0.9221557829515703,0.5559352942043274,5,-70.88951510071442,70,Rain,81.69667078524067,15.066146458701423,0.5922511702124638,4.29111612786766,0.8742733200509085,2023-01-01 04:25:00,Afternoon
